user_id;rating;timestamp;age;gender;occupation;zip_code;movie_id;movie_title;release_date;IMDb_URL;movie_type;
794;5;27-03-98 21:29;32;M;educator;57197;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
803;5;20-11-97 19:36;70;M;administrator;78212;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
845;4;21-01-98 19:04;64;M;doctor;97405;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
863;4;07-03-98 16:52;17;M;student;60089;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
861;5;04-12-97 22:28;38;F;student;14085;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
871;3;23-02-98 00:14;31;M;executive;44648;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
866;3;30-03-98 01:26;45;M;other;60302;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
869;2;11-01-98 03:41;30;M;student;10025;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
894;4;18-11-97 23:34;47;M;educator;74075;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
898;4;24-02-98 04:27;23;M;homemaker;61755;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
937;3;13-10-97 17:03;48;M;educator;98072;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
22;4;07-11-97 07:16;25;M;writer;40206;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
244;3;27-11-97 05:09;28;M;technician;80525;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
298;4;07-01-98 14:24;44;M;executive;01581;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
286;4;22-10-97 15:34;27;M;student;15217;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
200;4;06-01-98 23:30;40;M;programmer;93402;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
210;3;27-03-98 21:58;39;M;engineer;03060;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
303;4;14-11-97 05:23;19;M;student;14853;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
194;2;14-11-97 16:13;38;M;administrator;02154;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
291;3;24-09-97 07:30;19;M;student;44106;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
299;2;10-03-98 04:18;29;M;doctor;63108;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
308;4;17-02-98 18:32;60;M;retired;95076;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
95;5;26-11-97 19:14;31;M;administrator;10707;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
38;5;13-04-98 01:18;28;F;other;54467;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
102;3;19-04-98 13:41;38;M;programmer;30220;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
301;3;14-12-97 05:52;24;M;student;55439;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
290;3;25-11-97 16:26;40;M;engineer;93550;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
276;4;20-09-97 21:48;21;M;student;95064;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
7;4;31-03-98 13:47;57;M;administrator;91344;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
246;3;16-01-98 03:50;19;M;student;28734;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
59;2;23-02-98 03:48;49;M;educator;08403;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
87;4;18-11-97 18:11;47;M;administrator;89503;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
60;4;28-12-97 16:49;50;M;healthcare;06472;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
92;3;30-09-97 23:01;32;M;entertainment;80525;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
254;3;03-02-98 02:38;44;M;educator;42647;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
293;3;03-03-98 06:35;24;M;writer;60804;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
222;4;30-10-97 04:00;29;M;programmer;27502;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
267;3;08-11-97 07:18;23;M;engineer;83716;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
11;4;06-04-98 23:27;39;F;other;30329;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
110;3;09-02-98 01:56;19;M;student;77840;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
94;3;04-04-98 20:28;26;M;student;71457;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
128;4;19-11-97 19:52;24;F;marketing;20009;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
262;2;17-11-97 19:15;19;F;student;78264;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
174;4;03-02-98 14:07;30;F;administrator;52302;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
43;4;04-01-98 23:26;29;F;librarian;20854;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
269;1;01-04-98 17:17;31;F;librarian;43201;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
85;4;18-11-97 04:56;51;M;educator;20003;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
213;3;08-11-97 02:26;33;M;executive;55345;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
5;2;30-09-97 16:17;33;F;other;15213;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
130;5;07-10-97 19:27;20;M;none;60115;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
56;4;15-04-98 21:50;25;M;librarian;46260;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
125;4;13-11-97 21:07;30;M;lawyer;22202;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
83;5;16-02-98 21:43;40;M;other;44133;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
151;2;14-11-97 17:31;38;F;administrator;48103;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
70;4;06-01-98 06:34;27;M;engineer;60067;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
307;3;17-10-97 21:17;25;M;student;55454;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
193;4;05-03-98 19:40;29;M;student;49931;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
275;3;23-11-97 19:52;38;M;engineer;92064;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
184;4;14-03-98 21:09;37;M;librarian;76013;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
109;4;26-11-97 21:20;29;M;other;55423;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
65;4;11-11-97 03:11;51;F;educator;48118;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
230;3;25-11-97 19:11;28;F;student;14476;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
280;4;04-04-98 15:05;30;F;librarian;22903;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
152;5;05-01-98 16:40;33;F;educator;68767;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
283;4;12-11-97 01:31;28;M;programmer;55305;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
311;4;09-01-98 17:14;32;M;technician;73071;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
208;4;26-12-97 03:53;43;M;engineer;01720;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
313;4;27-03-98 16:14;41;M;marketing;60035;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
